langfile:page_id	page_title	rev_id	timestamp	type	id
astwiki.tsv:113403	Escherichia coli	1245555	2018-02-24T14:16:43Z	doi	10.3390/ijerph10126235
astwiki.tsv:113404	Virus de la inmunodeficiencia humana	1245556	2018-02-24T14:16:56Z	doi	10.3390/v4113020
astwiki.tsv:113441	Autismu	1245596	2018-02-24T14:21:47Z	doi	10.3390/nu5103839
aswiki.tsv:40129	উদ্ভিদ বিজ্ঞান	153096	2015-08-08T12:41:08Z	doi	10.3390/md9061101
aswiki.tsv:40734	ইথান'ল	155633	2015-09-23T09:19:44Z	doi	10.3390/ijerph7041540
aswiki.tsv:41185	প্লাষ্টিক	157933	2015-12-04T18:04:14Z	doi	10.3390/ijms10093722
aswiki.tsv:43575	উচ্চ ৰক্তচাপ	168022	2017-04-26T11:36:16Z	doi	10.3390/nu8070444
azwiki.tsv:10000	Urmiya gölü	3811198	2017-01-24T10:08:41Z	doi	10.3390/d8010006
azwiki.tsv:10000	Urmiya gölü	3811198	2017-01-24T10:08:41Z	doi	10.3390/d6020102
azwiki.tsv:506241	OpenStreetMap	4011809	2017-07-22T21:59:36Z	doi	10.3390/ijgi1020146
azwiki.tsv:526475	Mekonq deltası	4177698	2017-12-26T14:19:15Z	doi	10.3390/rs5020687
bewiki.tsv:342215	Мушмула германская	2385328	2016-08-31T10:29:54Z	doi	10.3390/molecules16010074
bewiki.tsv:342228	Даспельванне	2378226	2016-08-17T15:10:28Z	doi	10.3390/molecules16010074
be_x_oldwiki.tsv:168419	Гастраэнтэрыт	1807764	2015-08-31T20:57:00Z	doi	10.3390/ijerph8041141
bgwiki.tsv:72557	Бременност при човека	5836061	2013-08-19T23:05:22Z	doi	10.3390/ijerph7020364
bgwiki.tsv:140001	Самоубийство	6003560	2014-01-11T03:13:38Z	doi	10.3390/ijerph9072504
bgwiki.tsv:140001	Самоубийство	6003560	2014-01-11T03:13:38Z	doi	10.3390/ijerph9030722
bgwiki.tsv:140001	Самоубийство	6003560	2014-01-11T03:13:38Z	doi	10.3390/ijerph8103938
bgwiki.tsv:140001	Самоубийство	6003560	2014-01-11T03:13:38Z	doi	10.3390/ijerph9010123
bgwiki.tsv:140001	Самоубийство	6003560	2014-01-11T03:13:38Z	doi	10.3390/ijerph9030760
bgwiki.tsv:176177	Ебола	6311027	2014-10-14T12:39:19Z	doi	10.3390/v4091668
bgwiki.tsv:212716	Гастроентерит	5081301	2012-09-17T16:40:46Z	doi	10.3390/ijerph8041141
bgwiki.tsv:677117	Капсаицин	8256803	2017-11-16T22:00:53Z	doi	10.3390/molecules21070844
bgwiki.tsv:680971	Срамна въшка	8309707	2017-12-26T11:32:53Z	doi	10.3390/ijerph6020592
bnwiki.tsv:4491	কাঠমান্ডু	1536260	2014-01-09T17:11:14Z	doi	10.3390/rs1030534
bnwiki.tsv:66880	জীবন	2763638	2017-10-11T09:15:14Z	doi	10.3390/su2061602
bnwiki.tsv:76873	বারসুঙ্গা	1810318	2015-04-10T15:33:42Z	doi	10.3390/molecules16087155
bnwiki.tsv:310603	লিপিড	1673811	2014-08-11T13:43:42Z	doi	10.3390/ijms14024242
bnwiki.tsv:398478	আত্মহত্যার হার অনুযায়ী দেশের তালিকা	1746915	2015-01-20T23:58:55Z	doi	10.3390/ijerph9030760
bnwiki.tsv:456629	প্রজেক্ট ৫২৩	1949938	2015-11-16T18:09:36Z	doi	10.3390/ph3072322
bnwiki.tsv:458044	মেকং ব-দ্বীপ	1954735	2015-11-22T14:14:10Z	doi	10.3390/rs5020687
bnwiki.tsv:545350	সার	2503251	2017-02-08T07:09:29Z	doi	10.3390/toxins5050992
bnwiki.tsv:625894	পানি শোধন	2892734	2018-02-05T07:49:26Z	doi	10.3390/e17117530
bswiki.tsv:35512	Pšenica	2686540	2016-01-17T18:21:38Z	doi	10.3390/nu5103839
bswiki.tsv:370053	Mikrobiološka genetika	2749846	2016-09-03T09:29:58Z	doi	10.3390/v2122587
bswiki.tsv:405747	Acetilholinesteraza	2684148	2016-01-12T16:28:20Z	doi	10.3390/ijms13022219
bswiki.tsv:406697	Oligopeptid	2689107	2016-01-25T11:22:02Z	doi	10.3390/toxins5061089
bswiki.tsv:406862	Interakcija protein-protein	2690389	2016-01-28T23:31:47Z	doi	10.3390/proteomes1010003
bswiki.tsv:413147	Miofibril	2729586	2016-06-11T11:13:51Z	doi	10.3390/foods2040499
bswiki.tsv:427182	Plazmoliza	2805980	2017-02-15T12:40:15Z	doi	10.3390/plants3040583
bxrwiki.tsv:10772	Гастроэнтерит	52611	2018-01-06T08:36:34Z	doi	10.3390/ijerph8041141
cswiki.tsv:2414	Veganství	15870599	2018-02-20T12:07:20Z	doi	10.3390/nu5114521
cswiki.tsv:2414	Veganství	15870599	2018-02-20T12:07:20Z	doi	10.3390/nu6051861
cswiki.tsv:7662	Žahavci	11847336	2014-09-11T12:58:46Z	doi	10.3390/md11020523
cswiki.tsv:28623	Sebevražda	11916142	2014-10-12T22:25:02Z	doi	10.3390/ijerph9030722
cswiki.tsv:28623	Sebevražda	11916142	2014-10-12T22:25:02Z	doi	10.3390/ijerph8103938
cswiki.tsv:28623	Sebevražda	11916142	2014-10-12T22:25:02Z	doi	10.3390/ijerph9010123
cswiki.tsv:28623	Sebevražda	11916142	2014-10-12T22:25:02Z	doi	10.3390/ijerph9030760
cswiki.tsv:28623	Sebevražda	11916142	2014-10-12T22:25:02Z	doi	10.3390/ijerph9072504
cswiki.tsv:68901	Cystein	13685802	2016-05-16T12:18:18Z	doi	10.3390/ijerph7072745
cswiki.tsv:167620	Šarka	14470830	2016-12-19T22:59:33Z	doi	10.3390/v4112853
cswiki.tsv:183236	Opeření dinosauři	15776387	2018-01-24T09:38:33Z	doi	10.3390/ijms19020230
cswiki.tsv:191740	Tetrodotoxin	15837383	2018-02-08T11:16:45Z	doi	10.3390/md13106384
cswiki.tsv:191740	Tetrodotoxin	15837383	2018-02-08T11:16:45Z	doi	10.3390/toxins6020693
cswiki.tsv:197489	Landsat	14948289	2017-04-30T22:05:36Z	doi	10.3390/rs8020151
cswiki.tsv:197489	Landsat	14948289	2017-04-30T22:05:36Z	doi	10.3390/rs71114482
cswiki.tsv:206977	Gastroenteritida	11094745	2014-01-11T10:35:36Z	doi	10.3390/ijerph8041141
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/su3112080
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/su3101866
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/en20300490
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/su3101986
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/en20100025
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/su3101796
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/en7042207
cswiki.tsv:217907	ERoEI	13360369	2016-02-17T23:59:05Z	doi	10.3390/su3112050
cswiki.tsv:401507	Endokrinní disruptory	15197226	2017-07-25T05:51:58Z	doi	10.3390/ijerph8062265
cswiki.tsv:418600	Pokusy na zvířatech	15488832	2017-10-23T15:54:36Z	doi	10.3390/ani3010238
cswiki.tsv:476278	Karcinom plic	13450983	2016-03-13T14:15:39Z	doi	10.3390/ijerph6020741
cswiki.tsv:507181	Melitin	15620425	2017-12-06T17:22:17Z	doi	10.3390/antibiotics6040031
cswiki.tsv:599867	Cytochrom P450	15805601	2018-01-30T18:15:26Z	doi	10.3390/molecules181214470
cswiki.tsv:778370	Glyfosát	15183998	2017-07-19T07:51:25Z	doi	10.3390/ijerph110404449
cswiki.tsv:1196694	Žahavá buňka	13617701	2016-05-01T14:51:56Z	doi	10.3390/toxins7062251
cswiki.tsv:1217803	Tau (protein)	13960258	2016-07-22T21:31:03Z	doi	10.3390/biom6020028
cswiki.tsv:1305639	Africký mor prasat	15231014	2017-08-09T15:34:50Z	doi	10.3390/v9050103
cswiki.tsv:1319762	Rekombinantní protilátky	15595764	2017-11-27T17:36:41Z	doi	10.3390/cancers8030036
cswiki.tsv:1332522	Dimerkaprol	15485605	2017-10-22T20:35:58Z	doi	10.3390/ijerph7072745
cswiki.tsv:1361414	Multispektrální snímkování	15821746	2018-02-03T18:37:27Z	doi	10.3390/rs61010232
cywiki.tsv:169658	Neoaves	1761200	2016-05-16T16:35:53Z	doi	10.3390/biology2010419
cywiki.tsv:170510	Gastroenteritis	1773753	2016-06-23T12:57:22Z	doi	10.3390/ijerph8041141
cywiki.tsv:171539	Bucerotiformes	1780513	2016-08-09T10:40:20Z	doi	10.3390/biology2010419
cywiki.tsv:215223	Arafsymudwr	3331929	2017-09-14T16:42:07Z	doi	10.3390/su2061602
cywiki.tsv:216407	Clwy'r ceudod	3973137	2017-11-26T12:27:45Z	doi	10.3390/nu5114553
cywiki.tsv:216407	Clwy'r ceudod	3973137	2017-11-26T12:27:45Z	doi	10.3390/nu7105426
cywiki.tsv:217570	Rhestr o garsinogenau mewn mwg sigaréts	4412891	2018-01-20T01:28:19Z	doi	10.3390/ijerph8020613
dawiki.tsv:13463	São Tomé og Príncipe	8636721	2016-07-12T14:23:20Z	doi	10.3390/su7010648
dawiki.tsv:42428	Lipid	8603804	2016-06-14T09:16:03Z	doi	10.3390/ijms14024242
dawiki.tsv:50222	Selvmord	7456210	2014-01-12T01:30:33Z	doi	10.3390/ijerph9030760
dawiki.tsv:50222	Selvmord	7456210	2014-01-12T01:30:33Z	doi	10.3390/ijerph9030722
dawiki.tsv:50222	Selvmord	7456210	2014-01-12T01:30:33Z	doi	10.3390/ijerph8103938
dawiki.tsv:50222	Selvmord	7456210	2014-01-12T01:30:33Z	doi	10.3390/ijerph9010123
dawiki.tsv:50222	Selvmord	7456210	2014-01-12T01:30:33Z	doi	10.3390/ijerph9072504
dawiki.tsv:191592	Bugspytkirtelkræft	8851319	2017-01-09T09:00:54Z	doi	10.3390/cancers6042137
dawiki.tsv:374689	Selektive serotoningenoptagshæmmere	9130650	2017-06-30T18:11:26Z	doi	10.3390/ph3092861
dawiki.tsv:691738	Gastroenteritis	6750959	2013-01-24T14:57:53Z	doi	10.3390/ijerph8041141
dawiki.tsv:879883	Bunyaviridae	8579229	2016-05-22T19:13:34Z	doi	10.3390/v6114373
dawiki.tsv:950405	Udeskole	9331723	2017-12-21T10:06:57Z	doi	10.3390/ijerph14050485
dewiki.tsv:1558839	Autophagozytose	158448065	2016-10-03T20:38:07Z	doi	10.3390/ijms161125990
dewiki.tsv:157947	Spirulina	127674769	2014-02-17T18:24:41Z	doi	10.3390/md11010233
dewiki.tsv:427561	Punktwolke	130834020	2014-05-29T06:48:30Z	doi	10.3390/ijgi2041038
dewiki.tsv:124217	Melatonin	165990836	2017-06-01T07:29:21Z	doi	10.3390/nu9040367
dewiki.tsv:251556	Kava	156766986	2016-08-06T08:41:10Z	doi	10.3390/ijms17040580
dewiki.tsv:1208550	Andreas Holzinger	170254260	2017-10-23T12:37:03Z	doi	10.3390/make1010001
dewiki.tsv:1074728	Gunt	166497041	2017-06-18T08:07:32Z	doi	10.3390/w9060422
dewiki.tsv:141420	Chorea Huntington	159554648	2016-11-10T11:42:17Z	doi	10.3390/brainsci6030038
dewiki.tsv:429756	Ultrabreitband	91928017	2011-07-31T17:38:43Z	doi	10.3390/s101210778
dewiki.tsv:125025	Diels-Alder-Reaktion	134569076	2014-10-03T13:39:36Z	doi	10.3390/70500456
dewiki.tsv:339637	Trehalose	74992187	2010-05-31T08:05:31Z	doi	10.3390/ijms10093793
dewiki.tsv:161191	Italienische Strohblume	100726115	2012-03-10T23:59:32Z	doi	10.3390/molecules13040795
dewiki.tsv:180096	Apamin	169142967	2017-09-16T12:48:01Z	doi	10.3390/toxins7041126
dewiki.tsv:1731495	Warburg-Hypothese	168952064	2017-09-10T13:35:04Z	doi	10.3390/cancers3010408
dewiki.tsv:496909	Kernenergie	121305847	2013-08-07T18:06:55Z	doi	10.3390/su3101796
dewiki.tsv:53910	Faser	163917258	2017-03-24T18:32:45Z	doi	10.3390/ijms17071142
dewiki.tsv:375014	Steinzeiternährung	163896811	2017-03-24T01:50:18Z	doi	10.3390/nu8050314
dewiki.tsv:1151920	Schwarznessel	137313873	2015-01-01T19:53:01Z	doi	10.3390/molecules18089049
dewiki.tsv:437375	Genomische Prägung	136012190	2014-11-20T11:51:48Z	doi	10.3390/genes5030635
dewiki.tsv:206486	Nori	169492357	2017-09-28T05:32:04Z	doi	10.3390/nu6051861
dewiki.tsv:1663880	Influenzavirus	174379822	2018-02-25T12:47:52Z	doi	10.3390/ijms18071541
dewiki.tsv:286161	Fernwärme	174203573	2018-02-20T00:50:42Z	doi	10.3390/en10040578
dewiki.tsv:145642	Reiswein	127397614	2014-02-09T21:54:34Z	doi	10.3390/ijerph6082090
dewiki.tsv:1433761	Lactobacillaceae	123633924	2013-10-20T13:20:46Z	doi	10.3390/ijms131216668
dewiki.tsv:12641	Ebolafieber	135011625	2014-10-18T21:01:40Z	doi	10.3390/v4091668
dewiki.tsv:1603912	Komplexes Plasma	159886429	2016-11-20T15:10:20Z	doi	10.3390/en9080578
dewiki.tsv:1603981	Hyperammonämie	158004115	2016-09-17T19:20:55Z	doi	10.3390/ijerph7041342
dewiki.tsv:1604215	Polyhexanid	129334994	2014-04-08T17:04:06Z	doi	10.3390/polym3020928
dewiki.tsv:506155	Förster-Resonanzenergietransfer	72287918	2010-03-23T23:02:15Z	doi	10.3390/ijms9081527
dewiki.tsv:1512807	Synthetische Biologie	146697944	2015-10-05T08:26:27Z	doi	10.3390/life4041092
dewiki.tsv:1234317	Buttersäureethylester	168935053	2017-09-09T19:45:10Z	doi	10.3390/ijms13067383
dewiki.tsv:1166987	Bergius-Pier-Verfahren	158185362	2016-09-24T17:17:12Z	doi	10.3390/en3020155
dewiki.tsv:509588	Substanzinduzierte Psychose	142869805	2015-06-07T11:55:54Z	doi	10.3390/ijerph9072283
dewiki.tsv:8239	Kartoffel	164293468	2017-04-06T09:48:48Z	doi	10.3390/su9020172
dewiki.tsv:147381	Kerntechnische Anlage Majak	87981365	2011-04-21T22:26:07Z	doi	10.3390/ijerph6010174
dewiki.tsv:352823	Hauskaninchen	169725184	2017-10-06T09:22:26Z	doi	10.3390/vetsci4010005
dewiki.tsv:317087	Senföl	163460919	2017-03-10T18:01:49Z	doi	10.3390/ijms151119552
dewiki.tsv:1040484	Vitis amurensis	121876442	2013-08-25T14:12:30Z	doi	10.3390/ijms13010801
dewiki.tsv:265426	Bt-Toxine	123673725	2013-10-21T17:39:12Z	doi	10.3390/toxins4060405
dewiki.tsv:1857201	Ugi-Reaktion	143957153	2015-07-12T13:05:00Z	doi	10.3390/80100053
dewiki.tsv:1526611	Xenoestrogene	136076025	2014-11-22T13:42:06Z	doi	10.3390/ijerph9082694
dewiki.tsv:1767140	Pyrrolizidinalkaloide	162388588	2017-02-06T20:59:38Z	doi	10.3390/ijms17030318
dewiki.tsv:69868	Thujone	161934568	2017-01-23T22:03:56Z	doi	10.3390/toxins2092289
dewiki.tsv:1055717	Luteolin	106038168	2012-07-26T17:00:52Z	doi	10.3390/ijms13055406
dewiki.tsv:190336	Grüne Gentechnik	174150546	2018-02-18T15:47:17Z	doi	10.3390/su9091632
dewiki.tsv:190336	Grüne Gentechnik	105684749	2012-07-17T12:59:35Z	doi	10.3390/su3050743
